type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
Sports,,Front Plate,*,Background,,0,0,1,0,2,White,,,,,,,,,,,,,,,,,,
Sports,,Front Plate,*,User Number,,0.475,0.394,,0,3,Black,,,,,,,,,,1,left,233,Bold 10,1,,,,
Sports,,Front Plate,*,Designer Added Icon 1,,0.476,0.157,10.886,180,4,Black,7551,,,,,,,,,,,,,,,,,
Sports,,Front Plate,*,Designer Added Icon 2,,0.191,0.835,3.2,39,5,Yellow,6113,,,,,,,,,,,,,,,,,
Sports,,Front Plate,*,Series Sponsor,,0.474,0.833,0.46999999999999886,0,9,,,,,,,,,,,,,,,,,,,
Sports,,Front Plate,*,Designer Added Icon 3,,0.751,0.849,3.222,-39,6,Yellow,6113,,,,,,,,,,,,,,,,,
Sports,,Front Plate,*,Designer Added Icon 4,,0.605,0.713,1,49,7,Black,7519,,,,,,,,,,,,,,,,,
Sports,,Front Plate,*,Designer Added Icon 5,,0.335,0.701,1,128,8,Black,7519,,,,,,,,,,,,,,,,,
Sports,,Front Plate,*,Designer Added Icon 6,,0.941,0.656,2,-90,10,Yellow,6117,,,,,,,,,,,,,,,,,
Sports,,Front Plate,*,Designer Added Icon 7,,0.014,0.656,1.95,90,11,Yellow,6117,,,,,,,,,,,,,,,,,
Sports,,Right Front Fender,*,Background,,0,0,1,0,2,Yellow,,,,,,,,,,,,,,,,,,
Sports,,Right Front Fender,*,Designer Added Icon 1,,0.803,0.476,3.9,-170,3,Black,6113,,,,,,,,,,,,,,,,,
Sports,,Right Front Fender,*,Designer Added Icon 2,,0.787,0.447,3.2,-170,4,White,6113,,,,,,,,,,,,,,,,,
Sports,,Right Front Fender,*,Designer Added Icon 3,,0.449,0.162,3.8,-146,6,Black,7551,,,,,,,,,,,,,,,,,
Sports,,Right Front Fender,*,Designer Added Icon 4,,0.397,0.433,3.3,0,5,Black,7549,,,,,,,,,,,,,,,,,
Sports,,Right Front Fender,*,Designer Added Icon 5,,0.465,0.399,1.05,0,7,,225,,,,,,,,,,,,,,,,,
Sports,,Right Front Fender,*,Designer Added Icon 6,,0.48,0.291,1.1,0,8,,6678,,,,,,,,,,,,,,,,,
Sports,,Right Front Fender,*,Designer Added Icon 7,,0.677,0.568,4.8,-107,9,Black,6116,,,,,,,,,,,,,,,,,
Sports,,Left Front Fender,*,Background,,0,0,1,0,3,Yellow,,,,,,,,,,,,,,,,,,
Sports,,Left Front Fender,*,Designer Added Icon 1,,0.029,0.409,3.9,-65,4,Black,6113,,,,,,,,,,,,,,,,,
Sports,,Left Front Fender,*,Designer Added Icon 2,,0.068,0.388,3.3,-65,5,White,6113,,,,,,,,,,,,,,,,,
Sports,,Left Front Fender,*,Designer Added Icon 3,,0.506,0.131,3.8,-90,7,Black,7551,,,,,,,,,,,,,,,,,
Sports,,Left Front Fender,*,Designer Added Icon 4,,0.661,0.412,3.3,0,6,Black,7561,,,,,,,,,,,,,,,,,
Sports,,Left Front Fender,*,Designer Added Icon 5,,0.524,0.414,1.05,0,8,,225,,,,,,,,,,,,,,,,,
Sports,,Left Front Fender,*,Designer Added Icon 6,,0.568,0.295,1.1,0,9,,6678,,,,,,,,,,,,,,,,,
Sports,,Left Front Fender,*,Designer Added Icon 7,,0.315,0.572,4.8,-66,10,Black,6116,,,,,,,,,,,,,,,,,
Sports,,Front Hood,*,Background,,0,0,1,0,3,Yellow,,,,,,,,,,,,,,,,,,
Sports,,Front Hood,*,User Number,,0.499,0.563,,0,5,Black,,,,,,,,,,1,left,125,Bold 10,1,,,,
Sports,,Front Hood,*,User Flag,,0.511,0.785,0.5000000000000001,0,8,,,,,,,,,,,,,,,,,,,
Sports,,Dashboard Cover,*,Background,,0,0,1,0,3,Yellow,,,,,,,,,,,,,,,,,,
Sports,,Upper Right Shroud,*,Background,,0,0,1,0,3,Yellow,,,,,,,,,,,,,,,,,,
Sports,,Upper Right Shroud,*,Target Logo,,0.327,0.424,2.13,13,5,,,,,,,,,,,,,,,,,,,
Sports,,Upper Right Shroud,*,Designer Added Icon 1,,0.377,0.607,5.8,-100,4,Black,7490,,,,,,,,,,,,,,,,,
Sports,,Upper Left Shroud,*,Background,,0,0,1,0,4,Yellow,,,,,,,,,,,,,,,,,,
Sports,,Upper Left Shroud,*,Target Logo,,0.696,0.47,2.13,-13,6,,,,,,,,,,,,,,,,,,,
Sports,,Upper Left Shroud,*,Designer Added Icon 1,,0.592,0.478,5.77,47,5,Black,7490,,,,,,,,,,,,,,,,,
Sports,,Right Tank,*,Background,,0,0,1,0,3,Yellow,,,,,,,,,,,,,,,,,,
Sports,,Right Tank,*,Target Logo,,0.723,0.427,1,14,4,,,,,,,,,,,,,,,,,,,
Sports,,Right Tank,*,Designer Added Icon 1,,0.509,0.351,1,14,5,,135,,,,,,,,,,,,,,,,,
