type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
Side By Side 4 Seater,,Front Hood,*,Background,,0,0,1,0,2,White,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Front Hood,*,Corporate Logo,,0.087,0.389,3.75,-93,3,,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Front Hood,*,User Name,,0.553,0.891,,0,8,Black,,,,,,,,,,1,left,115,Bold 10,1,,,,
Side By Side 4 Seater,,Front Hood,*,User Number,,0.851,0.083,,0,5,Black,,,,,,,,,,1,left,125,Bold 10,1,,,,
Side By Side 4 Seater,,Front Hood,*,User Flag,,0.183,0.886,1.7,0,7,,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Front Hood,*,Target Logo,,0.516,0.492,5.0000000000000036,0,6,,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Front Hood,*,Designer Added Icon 1,,1.045,-0.063,6.7,-48,4,Red,6111,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Rear Plate,*,Background,,0,0,1,0,2,White,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Front Fender,*,Background,,0,0,1,0,3,White,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Front Fender,*,Governing Body Logo 2,,0.915,0.488,0.5000000000000001,0,4,,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Front Fender,*,Designer Added Icon 1,,0.326,-0.095,1,0,5,,7180,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Left Front Fender,*,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Left Front Fender,*,Designer Added Icon 1,,0.246,0.614,0.6999999999999997,0,2,,278,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Rear Fender,*,Background,,0,0,1,0,3,White,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Rear Fender,*,Designer Added Icon 1,,0.659,-0.046,1,-53,4,,7180,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Rear Fender,*,Target Logo,,0.098,0.163,0.49999999999999845,0,5,,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Left Rear Fender,*,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Left Rear Fender,*,Designer Added Icon 1,,0.311,-0.067,0.4500000000000018,0,2,,283,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Side Panel,*,Background,,0,0,1,0,2,White,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Side Panel,*,User Name,,0.497,0.814,,0,6,Black,,,,,,,,,,1,left,85,Bold 10,1,,,,
Side By Side 4 Seater,,Right Side Panel,*,User Number,,0.494,0.467,,0,4,Black,,,,,,,,,,1,left,303,Bold 10,1,,,,
Side By Side 4 Seater,,Right Side Panel,*,User Flag,,0.521,0.939,1,0,5,,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Side Panel,*,Target Name,,0.479,0.231,,0,7,Black,,,,,,,,,,1,left,85,Bold 10,1,,,,
Side By Side 4 Seater,,Right Side Panel,*,Target Logo,,0.086,0.083,0.9999999999999988,0,8,,,,,,,,,,,,,,,,,,,
Side By Side 4 Seater,,Right Side Panel,*,Governing Body Logo,,0.134,0.771,0.9999999999999992,0,9,,,,,,,,,,,,,,,,,,,
