type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text
*,,*,*,Background,,0,0,1,0,1,,,,,,,,,,,,,,,,
