type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
CRF250R US 2007,,Right Lower Fork Cover,320,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Lower Fork Cover,319,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 1,,322.67631,730.076238,0.8,58,5,Black,6115,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 2,,54.232013,746.295597,4.2,57,22,Black,6117,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 3,,13.084106,532.201469,7.779,-107,10,School Bus Yellow,7544,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 4,,377.420998,750.325495,3.8,147,14,White,8020,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 5,,224.885899,834.66067,6,57,18,Black,6116,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 6,,155.432926,848.290121,2.8,-33,23,White,8020,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 7,,314.891323,793.437198,2.6,57,6,School Bus Yellow,6117,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 8,,149.196608,739.964117,6.018,57,15,Black,6116,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 9,,130.107003,734.418148,5.958,57,19,Black,6116,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 10,,183.241144,332.983291,6.2,-90,13,Black,6116,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 11,,224.419165,352.874516,4.7,-90,24,White,7194,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 12,,199.272283,476.518465,3.778,-33,12,Black,8019,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 13,,290.998839,769.30215,1.4,0,21,,6710,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 14,,228.789316,291.568985,6,-90,17,School Bus Yellow,7488,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 15,,484.132924,640.995629,3.9,90,4,Black,6115,,,,,,,,,,,,,,,1,,
CRF250R US 2007,,Left Lower Fork Cover,319,Designer Added Icon 16,,303.123026,378.051565,2.9,90,16,School Bus Yellow,6750,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 1,,311.330052,1052.995127,3.1,61,6,Red,6985,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 2,,230.497168,21.147135,0.8,0,11,White,7966,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 3,,282.25346,1063.167477,5.583,-119,12,Turquoise,7966,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 4,,479.239877,1071.314729,5.6,119,13,Turquoise,7965,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 5,,661.258168,848.18214,1.3,62,14,Turquoise,7337,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 6,,100.160068,842.377579,1.3,-62,15,Turquoise,7338,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 7,,622.71195,1086.542218,2.7,-61,16,Red,7485,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 8,,154.058021,1108.241492,2.7,62,17,Red,7485,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 9,,388.04502899999994,864.359809,1.8,0,18,Turquoise,7503,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 10,,533.24443,840.924998,4.6,-63,3,Turquoise,6116,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 11,,244.806363,844.307972,4.6,63,4,Turquoise,6116,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 12,,390.005764,850.082499,0.8,0,19,Black,7508,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 13,,466.947998,1047.647828,3.1,-61,5,Red,6986,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 14,,485.232685,716.539648,4.6,-71,20,Black,6116,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 15,,287.234451,703.441587,4.6,71,21,Black,6116,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 16,,124.30756899999997,345.303941,1.8,67,22,,6616,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Front Fender,3292,Designer Added Icon 17,,650.383156,368.678682,1.4,-67,23,,6556,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 1,,312.52301,41.028385,1.2,21,20,Black,8027,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 2,,332.12783499999995,81.857758,1.3,-57,28,Black,132,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 3,,199.09238,72.366181,1.5,0,27,,7115,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 4,,331.268533,338.004572,5.9,90,8,School Bus Yellow,7486,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 5,,201.210201,503.227386,1.5,30,9,School Bus Yellow,7337,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 6,,115.616488,822.176592,1.5,-150,10,White,7337,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 7,,248.962483,536.563885,2.9,90,16,School Bus Yellow,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 8,,345.546333,148.417019,2.9,-147,19,Black,8019,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 9,,336.714766,408.980403,2.3,-58,13,Black,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 10,,-6.739373,361.049823,2.9,0,7,White,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 11,,350.229563,265.723556,2.9,-147,11,Black,8019,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 12,,436.001574,361.406419,2.9,0,17,White,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 13,,248.774689,213.822937,2.9,90,21,School Bus Yellow,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 14,,412.932522,359.961042,1.369,-118,14,Black,7337,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 15,,189.497377,328.436013,4.8,-90,6,Black,7488,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 16,,351.67494,642.880287,1.8,122,12,Black,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 17,,315.635481,226.624543,2.4,33,18,Black,8019,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 18,,315.813779,561.969803,2,32,15,Black,8019,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 19,,338.16014300000006,588.8210989999999,1.5,-58,29,Black,7194,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 20,,428.42759,576.37609,1.369,-118,22,Black,7337,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 21,,93.992812,363.574484,1.2,0,23,,313,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 22,,113.448422,227.159436,2.9,-147,5,School Bus Yellow,8019,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 23,,52.725733,229.5058,2.4,33,24,School Bus Yellow,8019,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 24,,90.745462,137.783479,2.9,-147,4,School Bus Yellow,8019,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 25,,187.329311,254.18903,1.6,-57,3,School Bus Yellow,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 26,,-14.313358,452.584349,1.6,-57,2,School Bus Yellow,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 27,,63.537571,97.961777,1.8,-57,25,School Bus Yellow,7194,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Right Upper Fork Cover,323,Designer Added Icon 28,,30.201072,66.427251,1.8,123,26,School Bus Yellow,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 1,,147.820786,13.276103,1.2,-45,20,Black,8027,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 2,,51.19835699999996,73.927178,1.3,57,31,Black,132,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 3,,199.27067700000003,74.346452,1.5,0,33,,7115,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 4,,58.447934,348.994707,5.9,90,8,School Bus Yellow,7486,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 5,,193.279621,488.9899,1.5,-29,30,School Bus Yellow,7338,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 6,,275.269389,813.345026,1.5,151,10,White,7338,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 7,,144.626352,495.296805,2.9,90,19,School Bus Yellow,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 8,,52.003045,395.465606,2.9,147,17,Black,8019,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 9,,53.082329,507.366225,2.3,57,13,Black,6117,,,,,,,,,,,,,,,,,
CRF250R US 2007,,Left Upper Fork Cover,323,Designer Added Icon 10,,-91.253802,378.346864,2.9,0,18,White,6117,,,,,,,,,,,,,,,,,
