type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
CRF250R AUS & EU 2006,,Right Lower Fork Cover,320,Background,,0,0,1,0,2,Racing Blue,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2006,,Right Lower Fork Cover,320,Designer Added Icon 1,,-16.620998,756.926008,5.841,55,5,Mid Blue,6115,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2006,,Right Lower Fork Cover,320,Designer Added Icon 2,,148.085941,846.379717,5.44,37,4,Light Blue,6115,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2006,,Right Lower Fork Cover,320,Designer Added Icon 3,,190.94557,596.26985,1,-21,3,Light Blue,7326,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2006,,Right Lower Fork Cover,320,Designer Added Icon 4,,510.059398,197.377564,4.5,90,10,Light Blue,7483,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2006,,Right Lower Fork Cover,320,Designer Added Icon 5,,356.269601,605.881712,4,-89,11,Light Blue,7995,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2006,,Right Lower Fork Cover,320,Designer Added Icon 6,,392.794678,586.657987,1.2,-168,12,Light Blue,6114,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2006,,Left Lower Fork Cover,319,Background,,0,0,1,0,3,Racing Blue,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2006,,Left Lower Fork Cover,319,Designer Added Icon 1,,464.03962,786.188448,5.841,-55,5,Mid Blue,6115,,,,,,,,,,,,,,,1,,
CRF250R AUS & EU 2006,,Left Lower Fork Cover,319,Designer Added Icon 2,,305.114267,878.53295,5.44,-37,4,Light Blue,6115,,,,,,,,,,,,,,,1,,
CRF250R AUS & EU 2006,,Left Lower Fork Cover,319,Designer Added Icon 3,,266.109028,613.96912,1,21,3,Light Blue,7326,,,,,,,,,,,,,,,1,,
