type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
CRF250R AUS & EU 2014-2017,,Right Lower Fork Cover,8831,Background,,0,0,1,0,6,White,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Right Lower Fork Cover,8831,Designer Added Icon 1,,212.230331,255.372935,1.9,0,15,Black,7310,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Right Lower Fork Cover,8831,Designer Added Icon 2,,352.761743,493.938234,1.1,0,16,White,7310,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Right Lower Fork Cover,8831,Designer Added Icon 3,,201.926485,760.192022,3.3,24,17,Black,7194,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Right Lower Fork Cover,8831,Designer Added Icon 4,,368.4015,243.19392,1,-78,6,Black,7316,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Right Lower Fork Cover,8831,Designer Added Icon 5,,420.1565,89.59776,1.4,-81,14,White,7316,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Left Lower Fork Cover,8832,Background,,0,0,1,0,5,White,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Left Lower Fork Cover,8832,Designer Added Icon 1,,240.337911,331.472103,1.9,0,12,Black,7310,,,,,,,,,,,,,,,1,,
CRF250R AUS & EU 2014-2017,,Left Lower Fork Cover,8832,Designer Added Icon 2,,93.670743,573.543601,1.1,0,14,White,7310,,,,,,,,,,,,,,,1,,
CRF250R AUS & EU 2014-2017,,Left Lower Fork Cover,8832,Designer Added Icon 3,,343.052911,778.51248,1.9,-25,15,Black,7194,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Background,,0,0,1,0,5,Honda Red,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Target Logo,,443.472564,1372.640952,1.8,0,19,,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 1,,448.507317,104.012889,1.3,0,16,Black,7321,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 2,,448.507317,97.484339,3.1,0,8,White,7554,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 3,,452.859683,430.440386,3.9,0,7,White,7555,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 4,,193.893869,216.802263,1,-129,20,White,7212,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 5,,687.887481,256.345721,4.2,129,22,White,7082,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 6,,72.027603,8.260823,1,-7,23,Honda Red,7324,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 7,,831.51558,-2.620094,1,7,24,Honda Red,7325,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 8,,322.288684,654.587267,0.4,25,29,Black,7310,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 9,,583.430682,654.215109,0.4,-25,30,Black,7311,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 10,,450.6835,547.954285,2.2,0,31,Black,7555,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 11,,446.331133,763.396433,1.1,0,32,Black,6111,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 12,,326.641051,1281.328062,4.4,37,39,White,6115,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 13,,459.388233,1142.05233,0.5,35,40,White,7154,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 14,,413.688384,1209.514013,4.4,34,43,Aluminium,7425,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 15,,402.807467,1268.270962,3.4,34,44,Aluminium,7428,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Front Fender,5031,Designer Added Icon 16,,452.859683,874.381782,2.3,-180,45,Black,6113,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Right Upper Fork Cover,356,Background,,0,0,1,0,5,White,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2014-2017,,Right Upper Fork Cover,356,User Flag,,210.464184,625.22082,0.7,0,12,,,,,,,,,,,,,,,,,,,
