type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
690 Duke 2018,,Front Fender,11926,Background,,0,0,1,0,4,Black,,,,,,,,,,,,,,,,,,
690 Duke 2018,,Right Upper Fork Cover,11938,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
690 Duke 2018,,Right Upper Fork Cover,11938,User Flag,,143.52750029169692,38.38102649078249,0.5,0,6,,,,,,,,,,,,,,,,,,,
690 Duke 2018,,Left Upper Fork Cover,11938,Background,,0,0,1,0,4,Black,,,,,,,,,,,,,,,,,,
690 Duke 2018,,Front Number Plate,11928,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
690 Duke 2018,,Front Number Plate,11928,User Name,,407.1113273346059,61.002014555950076,,0,4,Light Blue,,,,,,,,,,1,left,52,Bold Italic 01,1,,,,
690 Duke 2018,,Front Number Plate,11928,User Number,,466.18817485847103,161.38388193164195,,0,9,White,,,,,,,,,,-8,left,188,Bold Italic 02,1,,,,
690 Duke 2018,,Front Number Plate,11928,User Flag,,595.7848306692118,67.67321961821654,0.6000000000000001,0,2,,,,,,,,,,,,,,,,,,,
690 Duke 2018,,Front Number Plate,11928,Target Name,,627.545952,648.81188,,0,3,White,,,,,,,,,,1,left,44,Bold 16,1,,,,
690 Duke 2018,,Right Shroud,11931,Background,,0,0,1,0,1,KTM Orange,,,,,,,,,,,,,,,,,,
690 Duke 2018,,Left Shroud,11932,Background,,0,0,1,0,2,KTM Orange,,,,,,,,,,,,,,,,,,
690 Duke 2018,,Right Side Plate,11936,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
690 Duke 2018,,Right Side Plate,11936,User Name,,503.995266404145,231.5221150673575,,15,4,Light Blue,,,,,,,,,,1,left,64,Bold Italic 01,1,,,,
690 Duke 2018,,Right Side Plate,11936,User Number,,510.22342665284987,311.87443592746115,,15,7,White,,,,,,,,,,1,left,98,Bold Italic 02,1,,,,
