type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
250 SX-F 2015,,Right Lower Fork Cover,10838,Background,,0,0,1,0,1,Dark Magenta,,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 1,,190.8741193,905.2331602,1.3,-107,4,Turquoise,8279,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 2,,161.9249804,609.7603122,3.7,74,7,,266,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 3,,216.1051892,97.75494198,1,0,8,,7115,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 4,,50.7932413,534.8239829,2.7,-31,6,Turquoise,7325,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 5,,96.85648345,574.3918177,6.309703743,74,3,Dark Turquoise,6117,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 6,,304.5306449,286.6500719,4.4,73,2,Violet,8279,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Left Lower Fork Cover,10837,Background,,0,0,1,0,1,Dark Magenta,,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Fender,7139,Background,,0,0,1,0,1,Dark Magenta,,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Fender,7139,Designer Added Icon 1,,268.6372238,657.9651295,1.2,111,18,,6102,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Fender,7139,Designer Added Icon 2,,612.7679462,870.8215451,15.23391211,111,3,Dark Turquoise,7488,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Fender,7139,Designer Added Icon 3,,419.3707371,630.5809054,15.19,111,4,Dark Turquoise,7488,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Fender,7139,Designer Added Icon 4,,176.3884393,1136.151656,2.2,111,6,Violet,8278,,,,,,,,,,,,,,,1,,
250 SX-F 2015,,Front Fender,7139,Designer Added Icon 5,,916.7690758,204.2886344,2.2,-69,7,Violet,8278,,,,,,,,,,,,,,,1,,
250 SX-F 2015,,Front Fender,7139,Designer Added Icon 6,,594.7871821,64.58868992,2.1,111,8,Violet,8278,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Fender,7139,Designer Added Icon 7,,522.720411,1107.614848,6.2,-69,17,Turquoise,102,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Fender,7139,Designer Added Icon 8,,494.2893207,1305.911508,2.2,-69,11,Violet,8278,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Number Plate,5324,Background,,0,0,1,0,1,Dark Crimson,,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Number Plate,5324,Corporate Logo,,235.3947537,203.1109867,0.9,0,29,,,,,,,,,,,,,,,,,,,
250 SX-F 2015,,Front Number Plate,5324,User Name,,611.7396226,177.4518376,,0,31,Turquoise,,,,,,,,,,-6,left,80,Bold Italic 02,1,,,,
250 SX-F 2015,,Front Number Plate,5324,User Number,,398.3949584,295.2977256,,0,32,Orange,,Red,,,,10,,,,-9,left,330,Bold Italic 02,1,,,,
250 SX-F 2015,,Front Number Plate,5324,User Flag,,479.4726055,204.0364847,0.3,0,30,,,,,,,,,,,,,,,,,,,
