type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
85 SX 19/16 2015,,Right Lower Fork Cover,5292,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Right Lower Fork Cover,5292,Designer Added Icon 1,,56.96617681,661.0277397,2,40,4,Yellow,6115,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Right Lower Fork Cover,5292,Designer Added Icon 2,,135.7681614,337.9936761,2.8,90,7,,6644,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Right Lower Fork Cover,5292,Designer Added Icon 3,,34.89692049,381.5836609,1.9,-50,3,Yellow,8279,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Left Lower Fork Cover,5293,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Front Fender,10910,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Front Fender,10910,Corporate Logo,,412.7028539,834.4547441,0.9,87,13,,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Front Fender,10910,Designer Added Icon 1,,613.1517274,793.2664742,5.4,0,2,Dark Grey,8016,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Front Fender,10910,Designer Added Icon 2,,610.578995,956.6276671,3.1,90,10,Light Violet,6732,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Front Number Plate,5301,Background,,0,0,1,0,1,Light Violet,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Front Number Plate,5301,Corporate Logo,,193.4411145,157.6566413,0.9,0,15,,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Front Number Plate,5301,User Name,,526.7037022,134.4305573,,0,17,Black,,,,,,,,,,-7,left,77,Bold Italic 02,1,,,,
85 SX 19/16 2015,,Front Number Plate,5301,User Number,,370.5953597,256.7421228,,0,18,Yellow,,,,,,,,,,-18,left,388,Bold Italic 02,1,,,,
85 SX 19/16 2015,,Front Number Plate,5301,User Flag,,653.4955335,159.8082028,0.3,0,16,,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Front Number Plate,5301,Designer Added Icon 1,,746.6974482,425.1734279,1.2,45,3,Light Violet,7325,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Front Number Plate,5301,Designer Added Icon 2,,388.8430422,329.7327234,6,0,2,Black,8420,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Right Shroud,5295,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Left Shroud,5296,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Right Frame,10915,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Left Frame,10914,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Right Side Plate,5302,Background,,0,0,1,0,1,Light Violet,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Right Side Plate,5302,User Number,,483.9117048,292.481769,,25,15,Yellow,,,,,,,,,,-18,left,340,Bold Italic 02,1,,,,
85 SX 19/16 2015,,Right Side Plate,5302,Designer Added Icon 1,,499.2059512,310.9304273,6.7,-9,2,Black,8495,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Left Side Plate,5303,Background,,0,0,1,0,4,Light Violet,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Right Air Box,5297,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Left Air Box,5298,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Rear Fender,5294,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
85 SX 19/16 2015,,Rear Fender,5294,Designer Added Icon 1,,650.1722945,601.1078379,1.8,121,5,Dark Grey,7316,,,,,,,,,,,,,,,1,,
