type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
50 SX 2018,,Right Lower Fork Cover,10889,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
50 SX 2018,,Left Lower Fork Cover,10888,Background,,0,0,1,0,4,White,,,,,,,,,,,,,,,,,,
50 SX 2018,,Front Fender,10887,Background,,0,0,1,0,1,KTM Orange,,,,,,,,,,,,,,,,,,
50 SX 2018,,Front Number Plate,10890,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
50 SX 2018,,Front Number Plate,10890,User Name,,117.7672029,112.4078982,,0,2,Black,,,,,,,,,,1,left,37,Bold Italic 01,1,,,,
50 SX 2018,,Front Number Plate,10890,User Number,,310.7793748,235.3241279,,0,7,Black,,,,,,,,,,-8,left,255,Bold Italic 10,1,,,,
50 SX 2018,,Front Number Plate,10890,User Flag,,116.9917074,67.29411556,0.5,0,3,,,,,,,,,,,,,,,,,,,
50 SX 2018,,Right Shroud,10892,Background,,0,0,1,0,1,Light Charcoal,,,,,,,,,,,,,,,,,,
50 SX 2018,,Left Shroud,10895,Background,,0,0,1,0,2,Light Charcoal,,,,,,,,,,,,,,,,,,
50 SX 2018,,Right Side Plate,10893,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
50 SX 2018,,Right Side Plate,10893,User Number,,349.9136015,185.8061367,,16,5,Black,,,,,,,,,,-9,left,268,Bold Italic 10,1,,,,
50 SX 2018,,Left Side Plate,10896,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
50 SX 2018,,Rear Fender,10898,Background,,0,0,1,0,1,Light Charcoal,,,,,,,,,,,,,,,,,,
50 SX 2018,,Right Swing Arm,4388,Background,,0,0,1,0,4,Aluminium,,,,,,,,,,,,,,,,,,
50 SX 2018,,Left Swing Arm,4388,Background,,0,0,1,0,4,Aluminium,,,,,,,,,,,,,,,,,,
50 SX 2018,,Right Shroud,10892,Designer Added Icon 1,,1165.044645,127.7440544,11.9,2,5,KTM Orange,7486,,,,,,,,,,,,,,,,,
50 SX 2018,,Right Shroud,10892,Designer Added Icon 2,,1078.423723,542.4745304,6.5,6,4,KTM Orange,8545,,,,,,,,,,,,,,,,1,
50 SX 2018,,Right Side Plate,10893,Designer Added Icon 1,,502.8518641,353.8901176,7.3,148,4,Light Charcoal,8614,,,,,,,,,,,,,,,,,
50 SX 2018,,Right Shroud,10892,Designer Added Icon 3,,1013.552719,554.5999011,8.6,6,3,Black,8545,Black,,,,10,,,,,,,,,,,1,
50 SX 2018,,Left Shroud,10895,Designer Added Icon 1,,369.7853546,127.7440544,11.9,-2,5,KTM Orange,7486,,,,,,,,,,,,,,,1,,
50 SX 2018,,Left Shroud,10895,Designer Added Icon 2,,456.4062768,542.4745304,6.5,-6,4,KTM Orange,8545,,,,,,,,,,,,,,,1,1,
50 SX 2018,,Left Shroud,10895,Designer Added Icon 3,,521.2772814,554.5999011,8.6,-6,3,Black,8545,Black,,,,10,,,,,,,,,,1,1,
50 SX 2018,,Right Side Plate,10893,Designer Added Icon 2,,506.6568378,323.5055913,6.7,143,2,Black,8614,,,,,,,,,,,,,,,,,
50 SX 2018,,Right Side Plate,10893,Designer Added Icon 3,,569.4314167,419.8698545,0.8,-11,3,KTM Orange,7080,,,,,,,,,,,,,,,1,,
50 SX 2018,,Left Side Plate,10896,User Number,,501.8733985,185.8061367,,-16,5,Black,,,,,,,,,,-9,left,268,Bold Italic 10,1,,,,
50 SX 2018,,Left Side Plate,10896,Designer Added Icon 1,,348.9351359,353.8901176,7.3,-148,4,Light Charcoal,8614,,,,,,,,,,,,,,,1,,
