type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
250 XC-F 2016,,Right Lower Fork Cover,10838,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Right Lower Fork Cover,10838,Designer Added Icon 1,,227.853046,425.574737,2.9,-29,8,,122,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Right Lower Fork Cover,10838,Designer Added Icon 2,,228.603492,863.478645,1,0,9,,7115,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Right Lower Fork Cover,10838,Designer Added Icon 3,,156.207727,501.116117,7.7,0,3,Racing Blue,8429,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Right Lower Fork Cover,10838,Designer Added Icon 4,,-19.273383,325.150794,7.779,-77,7,Black,7486,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Left Lower Fork Cover,10837,Background,,0,0,1,0,3,Black,,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Left Lower Fork Cover,10837,Designer Added Icon 1,,196.599415,425.574737,2.9,29,8,,122,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Left Lower Fork Cover,10837,Designer Added Icon 2,,194.472508,863.478645,1,0,9,,7115,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Left Lower Fork Cover,10837,Designer Added Icon 3,,266.868273,501.116117,7.7,0,3,Racing Blue,8429,,,,,,,,,,,,,,,1,,
250 XC-F 2016,,Left Lower Fork Cover,10837,Designer Added Icon 4,,442.349383,325.150794,7.779,77,7,Black,7486,,,,,,,,,,,,,,,1,,
250 XC-F 2016,,Front Fender,10836,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 1,,601.824215,251.468725,3.2,21,4,Black,8422,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 2,,351.730798,820.477975,2,90,20,,6102,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 3,,616.946348,207.897836,3.2,21,8,KTM Orange,8422,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 4,,29.715916,1137.911468,3.2,-101,9,Racing Blue,7486,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 5,,671.658821,1139.855514,3.2,101,19,Racing Blue,7486,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 6,,194.373112,661.69002,8.99,-127,10,KTM Orange,7996,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 7,,555.741816,354.433281,2.3,-60,3,Racing Blue,7486,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 8,,509.805117,659.092861,9.029,127,11,KTM Orange,7995,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 9,,202.361598,1227.262895,4,79,12,KTM Orange,8476,,,,,,,,,,,,,,,,,
250 XC-F 2016,,Front Fender,10836,Designer Added Icon 10,,500.134085,1227.725971,4,-79,13,KTM Orange,8475,,,,,,,,,,,,,,,,,
