type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
CRF50F 2004-2012,,Right Lower Fork Cover,241,Background,,0,0,1,0,3,Cyan,,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Right Lower Fork Cover,241,Designer Added Icon 1,,99.639853,325.894327,1.6,90,10,,205,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Right Lower Fork Cover,241,Designer Added Icon 2,,200.550641,200.249479,2,90,12,,122,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Right Lower Fork Cover,241,Designer Added Icon 3,,177.923712,180.531552,4.1,0,4,Dark Navy Blue,8895,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Right Lower Fork Cover,241,Designer Added Icon 4,,153.243842,204.664781,3,0,9,White,8896,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Left Lower Fork Cover,242,Background,,0,0,1,0,5,Cyan,,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Left Lower Fork Cover,242,Designer Added Icon 1,,156.758147,325.894327,1.6,-90,10,,205,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Left Lower Fork Cover,242,Designer Added Icon 2,,55.847359,200.249479,2,-90,12,,122,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Left Lower Fork Cover,242,Designer Added Icon 3,,78.474288,180.531552,4.1,0,4,Dark Navy Blue,8895,,,,,,,,,,,,,,,1,,
CRF50F 2004-2012,,Left Lower Fork Cover,242,Designer Added Icon 4,,103.154158,204.664781,3,0,9,White,8896,,,,,,,,,,,,,,,1,,
CRF50F 2004-2012,,Front Fender,239,Background,,0,0,1,0,1,Honda Red,,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Front Fender,239,Designer Added Icon 1,,315.733442,444.824947,1.5,-60,3,Dark Navy Blue,6554,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Front Fender,239,Designer Added Icon 2,,73.642435,329.604205,1.5,60,4,Dark Navy Blue,6554,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Front Fender,239,Designer Added Icon 3,,205.615394,653.713893,0.4,0,5,,7115,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Front Fender,239,Designer Added Icon 4,,203.476552,372.185065,5.396,180,2,White,8313,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Front Number Plate,234,Background,,0,0,1,0,3,Cyan,,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Front Number Plate,234,User Number,,258.212159,157.063354,,0,6,Dark Navy Blue,,White,,,,10,,,,-18,left,264,Bold Italic 02,1,,,,
CRF50F 2004-2012,,Front Number Plate,234,Designer Added Icon 1,,262.404907,291.297629,3.796,0,5,White,8732,,,,,,,,,,,,,,,,,
CRF50F 2004-2012,,Front Number Plate,234,Designer Added Icon 2,,262.796717,288.833572,3.8,0,4,Dark Navy Blue,8731,,,,,,,,,,,,,,,,,
