type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
CRF250R US 2018,,Right Lower Fork Cover,11531,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Right Lower Fork Cover,11531,Designer Added Icon 1,,376.594885,409.991215,12.379,97,2,Honda Red,6985,,,,,,,,,,,,,,,,1,
CRF250R US 2018,,Right Lower Fork Cover,11531,Designer Added Icon 2,,186.983211,511.659832,4.3,90,3,Black,439,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Left Lower Fork Cover,11532,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Left Lower Fork Cover,11532,Designer Added Icon 1,,55.405115,409.991215,12.379,-97,2,Honda Red,6985,,,,,,,,,,,,,,,1,1,
CRF250R US 2018,,Left Lower Fork Cover,11532,Designer Added Icon 2,,259.053861,461.126373,4.3,-90,3,Black,439,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Front Fender,11530,Background,,0,0,1,0,1,Honda Red,,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Front Fender,11530,Designer Added Icon 1,,509.253255,1390.300149,1.2,0,6,Honda Red,2110,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Front Fender,11530,Designer Added Icon 2,,478.071302,223.846637,15.863,0,3,Honda Red,7486,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Front Fender,11530,Designer Added Icon 3,,508.193719,1281.986285,1.2,0,7,,151,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Front Fender,11530,Designer Added Icon 4,,503.408414,689.583575,11.94,0,2,White,8601,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Front Fender,11530,Designer Added Icon 5,,964.010555,622.000061,5.7,14,4,White,8448,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Front Fender,11530,Designer Added Icon 6,,41.158445,625.522398,5.7,-14,5,White,8448,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Front Number Plate,11529,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
CRF250R US 2018,,Front Number Plate,11529,User Name,,618.118986,71.70866,,-20,8,Steel Blue,,White,,,,10,,,,-8,left,61,Bold 02,1,,,,
CRF250R US 2018,,Front Number Plate,11529,User Number,,415.658594,285.773287,,0,9,Black,,White,,,,10,,,,-9,left,400,Bold Italic 12,1,,,,
