type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
FC 450 2014,,Right Lower Fork Cover,10132,Background,,0,0,1,0,1,Cyan,,,,,,,,,,,,,,,,,,
FC 450 2014,,Left Lower Fork Cover,10133,Background,,0,0,1,0,1,Cyan,,,,,,,,,,,,,,,,,,
FC 450 2014,,Left Lower Fork Cover,10133,Designer Added Icon 1,,469.418128,526.424032,7.4,107,2,Black,8488,,,,,,,,,,,,,,,,,
FC 450 2014,,Left Lower Fork Cover,10133,Designer Added Icon 2,,323.329754,495.51286,4.5,-73,7,,65,,,,,,,,,,,,,,,,,
FC 450 2014,,Left Lower Fork Cover,10133,Designer Added Icon 3,,366.14715600000005,887.717775,1,0,8,,7115,,,,,,,,,,,,,,,,,
FC 450 2014,,Left Lower Fork Cover,10133,Designer Added Icon 4,,329.887415,215.24061,5.8,133,3,Black,7996,,,,,,,,,,,,,,,1,,
FC 450 2014,,Left Lower Fork Cover,10133,Designer Added Icon 5,,408.737391,829.94528,4.2,73,5,Orange,7995,,,,,,,,,,,,,,,1,,
FC 450 2014,,Left Lower Fork Cover,10133,Designer Added Icon 6,,358.190778,85.191864,2.1,133,4,Orange,7996,,,,,,,,,,,,,,,1,,
FC 450 2014,,Front Fender,10134,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 1,,655.376023,513.205383,2.6,22,8,Cyan,7324,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 2,,575.237539,950.197142,1.6,90,23,,6102,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 3,,443.953118,1030.300266,5,84,2,Orange,8476,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 4,,705.981922,1030.875788,5,-84,3,Orange,8475,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 5,,494.185023,517.464508,2.6,-22,9,Cyan,7325,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 6,,107.388744,615.994368,8.8,84,5,Cyan,7486,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 7,,1040.995493,627.019148,8.8,96,6,Cyan,7486,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 8,,235.435644,263.21596,3,-107,10,Black,6117,,,,,,,,,,,,,,,1,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 9,,756.985273,352.905058,5,-108,4,Orange,7996,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 10,,391.357061,353.95199,5,108,7,Orange,7995,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Fender,10134,Designer Added Icon 11,,912.2392918898296,270.129305,3,-73,11,Black,6117,,,,,,,,,,,,,,,1,,
FC 450 2014,,Front Number Plate,10138,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Number Plate,10138,Corporate Logo,,176.73794329861983,184.99622933249688,0.7,0,31,,,,,,,,,,,,,,,,,,,
FC 450 2014,,Front Number Plate,10138,User Name,,619.5150568456712,164.0212520439147,,0,33,Red,,,,,,,,,,-12,left,59,Bold Italic 02,1,,,,
FC 450 2014,,Front Number Plate,10138,User Number,,398.62302527854456,284.77817704391464,,0,34,White,,,,,,,,,,-16,left,424,Bold Italic 02,1,,,,
