type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
150 SX 2015,,Right Lower Fork Cover,10838,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
150 SX 2015,,Right Lower Fork Cover,10838,Designer Added Icon 1,,69.4714231,677.7643263,2.8,90,7,Black,6139,,,,,,,,,,,,,,,,,
150 SX 2015,,Right Lower Fork Cover,10838,Designer Added Icon 2,,184.6626543,618.6153243,4.8,0,2,Dark Grey,8452,,,,,,,,,,,,,,,,,
150 SX 2015,,Right Lower Fork Cover,10838,Designer Added Icon 3,,214.2183074,76.27999154,0.8,0,8,,7115,,,,,,,,,,,,,,,,,
150 SX 2015,,Right Lower Fork Cover,10838,Designer Added Icon 4,,218.5871275,684.4647194,1,-90,3,Cyan,7316,,,,,,,,,,,,,,,1,,
150 SX 2015,,Right Lower Fork Cover,10838,Designer Added Icon 5,,-26.0335489,705.2077939,5.7,66,4,Cyan,6115,,,,,,,,,,,,,,,,,
150 SX 2015,,Right Lower Fork Cover,10838,Designer Added Icon 6,,415.549787,251.6027252,1,-142,5,Cyan,7316,,,,,,,,,,,,,,,,,
150 SX 2015,,Right Lower Fork Cover,10838,Designer Added Icon 7,,222.7038923,613.8032322,3.3,90,6,,8887,,,,,,,,,,,,,,,,,
150 SX 2015,,Left Lower Fork Cover,10837,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
150 SX 2015,,Front Fender,7139,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
150 SX 2015,,Front Fender,7139,Designer Added Icon 1,,542.172454,1136.367499,1,-66,5,Cyan,7318,,,,,,,,,,,,,,,,,
150 SX 2015,,Front Fender,7139,Designer Added Icon 2,,183.139734,1087.007077,1,84,18,,6102,,,,,,,,,,,,,,,,,
150 SX 2015,,Front Fender,7139,Designer Added Icon 3,,430.891468,928.338038,1.4,90,7,,2308,,,,,,,,,,,,,,,,,
