type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
CRF250R AUS & EU 2009,,Right Lower Fork Cover,320,Background,,0,0,1,0,3,Red,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Right Lower Fork Cover,320,Designer Added Icon 1,,193.829128,224.290778,3.8,0,11,Racing Blue,8312,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Right Lower Fork Cover,320,Designer Added Icon 2,,190.94557,786.584723,2,0,13,Racing Blue,149,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Left Lower Fork Cover,319,Background,,0,0,1,0,3,Red,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Left Lower Fork Cover,319,Designer Added Icon 1,,265.626026,242.165895,3.8,0,10,Racing Blue,8311,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Left Lower Fork Cover,319,Designer Added Icon 2,,267.553221,780.816886,2,0,11,Racing Blue,149,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Front Fender,3292,Background,,0,0,1,0,4,Very Light Purple,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Front Fender,3292,Designer Added Icon 1,,386.352483,660.293636,9.245,-180,9,Very Dark Purple,8313,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Front Fender,3292,Designer Added Icon 2,,390.426109,997.046721,5,0,11,Racing Blue,8016,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,X,Front Fender,3292,Designer Added Icon 3,,,,,,,,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Right Upper Fork Cover,323,Background,,0,0,1,0,2,Racing Blue,,,,,,,,,,,,,,,,,,
CRF250R AUS & EU 2009,,Right Upper Fork Cover,323,Designer Added Icon 1,,242.306009,193.420516,4.8,0,4,Very Dark Purple,8312,,,,,,,,,,,,,,,,,
