type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
250 XC-F 2015,,Right Lower Fork Cover,10838,Background,,0,0,1,0,2,White,,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 1,,61.229531,337.646823,6.558,90,3,Black,6115,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 2,,-41.9964,337.334822,6.558,90,4,Dark Turquoise,6115,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 3,,359.138585,370.146025,3.3,90,11,Black,22,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 4,,168.205964,842.738585,2,0,12,,6360,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 5,,241.329096,403.99936,4.1,90,10,,65,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Right Lower Fork Cover,10838,Designer Added Icon 6,,127.582002,395.87456,4.5,90,9,,129,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Left Lower Fork Cover,10837,Background,,0,0,1,0,2,White,,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Left Lower Fork Cover,10837,Designer Added Icon 1,,361.846469,337.646823,6.558,-90,3,Black,6115,,,,,,,,,,,,,,,1,,
250 XC-F 2015,,Left Lower Fork Cover,10837,Designer Added Icon 2,,465.0724,337.334822,6.558,-90,4,Dark Turquoise,6115,,,,,,,,,,,,,,,1,,
250 XC-F 2015,,Left Lower Fork Cover,10837,Designer Added Icon 3,,63.937415,370.146025,3.3,-90,11,Black,22,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Left Lower Fork Cover,10837,Designer Added Icon 4,,254.870036,842.738585,2,0,12,,6360,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Left Lower Fork Cover,10837,Designer Added Icon 5,,181.746905,403.99936,4.1,-90,10,,65,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Left Lower Fork Cover,10837,Designer Added Icon 6,,295.493998,395.87456,4.5,-90,9,,129,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Front Fender,7139,Background,,0,0,1,0,2,Dark Navy Blue,,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Front Fender,7139,Designer Added Icon 1,,-77.189972,1270.475511,6.6,149,16,Amber,7543,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Front Fender,7139,Designer Added Icon 2,,934.285292,1270.116656,6.6,-149,14,Amber,7543,,,,,,,,,,,,,,,1,,
250 XC-F 2015,,Front Fender,7139,Designer Added Icon 3,,311.91709,979.354217,1.9,17,15,Amber,6114,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Front Fender,7139,Designer Added Icon 4,,543.39566,981.031247,1.9,-17,13,Amber,6114,,,,,,,,,,,,,,,1,,
250 XC-F 2015,,Front Fender,7139,Designer Added Icon 5,,24.245368,-73.557452,6.4,-110,6,KTM Orange,7488,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Front Fender,7139,Designer Added Icon 6,,219.690184,327.511995,0.9,23,7,KTM Orange,6114,,,,,,,,,,,,,,,,,
250 XC-F 2015,,Front Fender,7139,Designer Added Icon 7,,77.178339,510.741692,4.1,-111,8,KTM Orange,7995,,,,,,,,,,,,,,,1,,
250 XC-F 2015,,Front Fender,7139,Designer Added Icon 8,,831.107539,-74.361888,6.4,110,5,KTM Orange,7488,,,,,,,,,,,,,,,,,
