type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
300 XC-W SIX DAYS 2018,,Right Lower Fork Cover,10838,Background,,0,0,1,0,3,KTM Orange,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Right Lower Fork Cover,10838,Designer Added Icon 1,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,,Right Lower Fork Cover,10838,Designer Added Icon 2,,90.20569323,566.4997822,3.7,90,9,Black,7194,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Right Lower Fork Cover,10838,Designer Added Icon 3,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Right Lower Fork Cover,10838,Designer Added Icon 4,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Right Lower Fork Cover,10838,Designer Added Icon 5,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Right Lower Fork Cover,10838,Designer Added Icon 6,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Right Lower Fork Cover,10838,Designer Added Icon 7,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,,Left Lower Fork Cover,10837,Background,,0,0,1,0,3,KTM Orange,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Left Lower Fork Cover,10837,Designer Added Icon 1,,,,,,,,,,,,,,,,,,,,,,,1,,
300 XC-W SIX DAYS 2018,X,Left Lower Fork Cover,10837,Designer Added Icon 2,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Left Lower Fork Cover,10837,Designer Added Icon 3,,,,,,,,,,,,,,,,,,,,,,,1,,
300 XC-W SIX DAYS 2018,X,Left Lower Fork Cover,10837,Designer Added Icon 4,,,,,,,,,,,,,,,,,,,,,,,1,,
300 XC-W SIX DAYS 2018,X,Left Lower Fork Cover,10837,Designer Added Icon 5,,,,,,,,,,,,,,,,,,,,,,,1,,
300 XC-W SIX DAYS 2018,X,Left Lower Fork Cover,10837,Designer Added Icon 6,,,,,,,,,,,,,,,,,,,,,,,1,,
300 XC-W SIX DAYS 2018,,Front Fender,10836,Background,,0,0,1,0,1,KTM Orange,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Target Logo,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,,Front Fender,10836,Designer Added Icon 1,,565.6911225,1148.012971,1.5,-77,9,,8887,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,,Front Fender,10836,Designer Added Icon 2,,37.77230403,205.7911398,1.1,81,18,,6102,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,,Front Fender,10836,Designer Added Icon 3,,-184.605696,578.5931977,14.2,81,3,Light Charcoal,7486,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,,Front Fender,10836,Designer Added Icon 4,,898.1716002,496.3946372,14.2,-81,4,Light Charcoal,7486,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,,Front Fender,10836,Designer Added Icon 5,,135.7982161,1129.162601,1.5,77,10,,8887,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 6,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 7,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 8,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 9,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,,Front Fender,10836,Designer Added Icon 10,,350.7642236,973.1337381,9.04132865,0,11,Black,8729,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 11,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 12,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 13,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 14,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 15,,,,,,,,,,,,,,,,,,,,,,,,,
300 XC-W SIX DAYS 2018,X,Front Fender,10836,Designer Added Icon 16,,,,,,,,,,,,,,,,,,,,,,,,,
