type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
125 SX 2015,,Right Lower Fork Cover,10838,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
125 SX 2015,,Left Lower Fork Cover,10837,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
125 SX 2015,,Left Lower Fork Cover,10837,Designer Added Icon 1,,360.8432354,429.9673674,2.3,-90,7,White,7194,,,,,,,,,,,,,,,,,
125 SX 2015,,Left Lower Fork Cover,10837,Designer Added Icon 2,,123.943831,716.0770911,3.6,80,6,Dark Navy Blue,8309,,,,,,,,,,,,,,,1,1,
125 SX 2015,,Front Fender,7139,Background,,0,0,1,0,2,White,,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 1,,7.033007,239.81222,4.8,-66,31,Turquoise,7483,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 2,,840.496275,226.437756,4.8,66,28,Turquoise,7483,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 3,,925.455362,595.470246,9.4,76,26,Black,7483,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 4,,-73.218288,602.62671,9.4,-76,29,Black,7483,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 5,,432.52778,1027.005159,7.3,90,7,Dark Yellow,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 6,,492.199564,1055.60219,5.6,86,8,School Bus Yellow,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 7,,368.116943,1077.981223,5.6,94,9,School Bus Yellow,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 8,,518.154943,1060.881725,5.6,83,10,Amber,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 9,,340.126075,1077.042758,5.6,96,11,Amber,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 10,,535.681221,1002.426767,5.6,80,12,Marigold,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 11,,320.564308,1021.696799,5.6,100,13,Marigold,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 12,,563.322421,1020.142299,5.6,77,14,Orange,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 13,,295.945081,1026.976333,5.6,103,15,Orange,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 14,,276.383314,1016.710869,5.6,106,16,Red,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 15,,588.928132,1025.099403,5.6,74,17,Red,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 16,,596.339489,979.080444,5.6,71,18,Dark Red,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 17,,242.985317,1043.430971,5.6,109,19,Dark Red,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 18,,230.166831,1009.84801,5.6,112,20,Dark Magenta,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 19,,616.887739,966.93805,5.6,68,21,Dark Magenta,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 20,,637.785658,950.454587,5.6,65,22,Very Dark Purple,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 21,,662.055217,940.189123,5.6,62,23,Dark Navy Blue,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 22,,254.086722,902.881127,5.6,115,24,Very Dark Purple,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 23,,226.095854,905.051662,5.6,118,25,Dark Navy Blue,7488,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 24,,119.88918,298.796736,2.7,71,33,White,6732,,,,,,,,,,,,,,,,,
125 SX 2015,,Front Fender,7139,Designer Added Icon 25,,747.014304,269.261239,2.7,-73,34,White,6732,,,,,,,,,,,,,,,,,
