type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
CRF450R US 2009-2012,,Right Lower Fork Cover,149,Background,,0,0,1,0,2,Very Light Green,,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Right Lower Fork Cover,149,Designer Added Icon 1,,63.129987,840.754939,5.44,39,10,Honda Red,6115,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Right Lower Fork Cover,149,Designer Added Icon 2,,301.592105,678.774995,3.2,-120,3,Black,7995,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Right Lower Fork Cover,149,Designer Added Icon 3,,422.501894,411.681659,1.5,-111,8,Black,7995,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Right Lower Fork Cover,149,Designer Added Icon 4,,88.588996,788.11208,6,32,9,Yellow,6115,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Right Lower Fork Cover,149,Designer Added Icon 5,,277.612537,414.790585,5.6,90,11,White,7194,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Right Lower Fork Cover,149,Designer Added Icon 6,,280.44789,661.466307,1,-87,4,Yellow,7338,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Right Lower Fork Cover,149,Designer Added Icon 7,,-3.528386,538.104985,3.2,66,12,Black,7995,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Right Lower Fork Cover,149,Designer Added Icon 8,,49.83917,695.490544,1.4,90,13,White,69,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Left Lower Fork Cover,148,Background,,0,0,1,0,2,Very Light Green,,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Left Lower Fork Cover,148,Designer Added Icon 1,,417.612013,887.504939,5.44,-39,10,Honda Red,6115,,,,,,,,,,,,,,,1,,
CRF450R US 2009-2012,,Left Lower Fork Cover,148,Designer Added Icon 2,,179.149895,725.524995,3.2,120,3,Black,7995,,,,,,,,,,,,,,,1,,
CRF450R US 2009-2012,,Left Lower Fork Cover,148,Designer Added Icon 3,,58.240106,458.431659,1.5,111,8,Black,7995,,,,,,,,,,,,,,,1,,
CRF450R US 2009-2012,,Left Lower Fork Cover,148,Designer Added Icon 4,,392.153004,834.86208,6,-32,9,Yellow,6115,,,,,,,,,,,,,,,1,,
CRF450R US 2009-2012,,Left Lower Fork Cover,148,Designer Added Icon 5,,203.129463,461.540585,5.6,-90,11,White,7194,,,,,,,,,,,,,,,,,
CRF450R US 2009-2012,,Left Lower Fork Cover,148,Designer Added Icon 6,,200.29411,708.216307,1,87,4,Yellow,7338,,,,,,,,,,,,,,,1,,
CRF450R US 2009-2012,,Left Lower Fork Cover,148,Designer Added Icon 7,,484.270386,584.854985,3.2,-66,12,Black,7995,,,,,,,,,,,,,,,1,,
CRF450R US 2009-2012,,Left Lower Fork Cover,148,Designer Added Icon 8,,430.90283,742.240544,1.4,-90,13,White,69,,,,,,,,,,,,,,,,,
