type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
YZ250F (Blue) 2008,,Right Lower Fork Cover,1244,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Right Lower Fork Cover,1244,Designer Added Icon 1,,315.5749019245506,368.9530234928425,5.9,90,4,Black,7486,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Right Lower Fork Cover,1244,Designer Added Icon 2,,48.84334899999998,592.24285,3.7,90,8,,65,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Right Lower Fork Cover,1244,Designer Added Icon 3,,166.54894746001509,845.4885128804219,1.1,0,6,,7115,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Right Lower Fork Cover,1244,Designer Added Icon 4,,-14.600750923797273,310.90889348057254,4.899999999999998,0,2,Violet,8514,,,,,,,,,,,,,,,1,,
YZ250F (Blue) 2008,,Right Lower Fork Cover,1244,Designer Added Icon 5,,364.0321975856205,413.7533821431493,7.053042325380131,0,5,White,8455,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Right Lower Fork Cover,1244,Designer Added Icon 6,,188.4841037387794,691.7055749107739,4.8,-45,3,Black,6115,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Right Lower Fork Cover,1244,Designer Added Icon 7,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Left Lower Fork Cover,1243,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Left Lower Fork Cover,1243,Designer Added Icon 1,,,,,,,,,,,,,,,,,,,,,,,1,,
YZ250F (Blue) 2008,,Front Fender,4252,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Target Logo,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 1,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Front Fender,4252,Designer Added Icon 2,,581.7285539999999,212.35533821709177,1.8999999999999995,90,18,,6102,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 3,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Front Fender,4252,Designer Added Icon 4,,581.2317803299966,716.2861684022173,10,0,4,Black,8456,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 5,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 6,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 7,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 8,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 9,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Front Fender,4252,Designer Added Icon 10,,75.98618378430734,281.5780599235821,4.000000000000005,79,15,Violet,8515,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Front Fender,4252,Designer Added Icon 11,,1048.9999793716502,291.89542107953935,4.000000000000005,101,10,Violet,8515,,,,,,,,,,,,,,,1,1,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 12,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 13,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Front Fender,4252,Designer Added Icon 14,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Front Fender,4252,Designer Added Icon 15,,206.75870584092135,450.97480304864933,4.999999999999998,-136,16,Black,7487,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Front Fender,4252,Designer Added Icon 16,,978.9016322921104,428.59073782423866,4.999999999999998,136,17,Black,7487,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Right Upper Fork Cover,1235,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Right Upper Fork Cover,1235,User Flag,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Right Upper Fork Cover,1235,Designer Added Icon 1,,-103.92666201000964,344.85052348337103,5,90,2,Violet,8515,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Right Upper Fork Cover,1235,Designer Added Icon 2,,346.31246974695955,347.1449840467118,5.299999999999997,90,4,White,7486,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,X,Right Upper Fork Cover,1235,Designer Added Icon 3,,,,,,,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2008,,Right Upper Fork Cover,1235,Designer Added Icon 4,,196.3139427364116,344.56326100818,3.900000000000001,90,8,,205,,,,,,,,,,,,,,,,,
