type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
YZ250F (Blue) 2014-2018,,Right Lower Fork Cover,9048,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Right Lower Fork Cover,9048,Designer Added Icon 1,,330.490119,334.914274,7.04,37,2,Motocal Red,6115,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Right Lower Fork Cover,9048,Designer Added Icon 2,,93.201877,683.371759,3,90,3,Motocal Red,149,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Right Lower Fork Cover,9048,Designer Added Icon 3,,189.701758,244.180575,3,90,8,,71,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Right Lower Fork Cover,9048,Designer Added Icon 4,,298.836804,575.517776,4.2,-48,5,Black,8020,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Right Lower Fork Cover,9048,Designer Added Icon 5,,279.239328,680.037645,3.2,90,6,,6656,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Right Lower Fork Cover,9048,Designer Added Icon 6,,186.477945,682.650642,3,90,7,White,69,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Left Lower Fork Cover,9049,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Left Lower Fork Cover,9049,Designer Added Icon 1,,74.169881,354.914274,7.04,-37,2,Motocal Red,6115,,,,,,,,,,,,,,,1,,
YZ250F (Blue) 2014-2018,,Left Lower Fork Cover,9049,Designer Added Icon 2,,307.547127,702.068093,3,-90,3,Motocal Red,149,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Left Lower Fork Cover,9049,Designer Added Icon 3,,214.958243,264.180575,3,-90,8,,71,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Left Lower Fork Cover,9049,Designer Added Icon 4,,105.823196,595.517776,4.2,48,5,Black,8020,,,,,,,,,,,,,,,1,,
YZ250F (Blue) 2014-2018,,Left Lower Fork Cover,9049,Designer Added Icon 5,,130.628987,714.862449,3.2,-90,6,,6656,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Left Lower Fork Cover,9049,Designer Added Icon 6,,220.581894,709.647787,2.9,-90,7,White,69,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Front Fender,9045,Background,,0,0,1,0,1,Cyan,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Front Fender,9045,Corporate Logo,,509.257208,462.893188,2.518,90,21,,,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Front Fender,9045,Designer Added Icon 1,,138.245224,652.327402,7.552,162,14,Motocal Red,8020,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Front Fender,9045,Designer Added Icon 2,,892.806957,640.811697,7.6,-162,15,Motocal Red,8019,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Front Fender,9045,Designer Added Icon 3,,632.298366,1480.121429,6.6,19,16,Motocal Red,8020,,,,,,,,,,,,,,,,,
YZ250F (Blue) 2014-2018,,Front Fender,9045,Designer Added Icon 4,,387.425852,1480.121429,6.6,-19,17,Motocal Red,8019,,,,,,,,,,,,,,,,,
