type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
65 SX 2018,,Right Lower Fork Cover,10889,Background,,0,0,1,0,1,White,,,,,,,,,,,,,,,,,,
65 SX 2018,,Left Lower Fork Cover,10888,Background,,0,0,1,0,4,White,,,,,,,,,,,,,,,,,,
65 SX 2018,,Front Fender,10899,Background,,0,0,1,0,1,KTM Orange,,,,,,,,,,,,,,,,,,
65 SX 2018,,Front Number Plate,10900,Background,,0,0,1,0,1,Dark Navy Blue,,,,,,,,,,,,,,,,,,
65 SX 2018,,Front Number Plate,10900,User Name,,151.8958965,121.782414,,0,2,KTM Orange,,,,,,,,,,1,left,41,Bold Italic 01,1,,,,
65 SX 2018,,Front Number Plate,10900,User Number,,352.2878683,283.7163844,,0,5,White,,,,,,,,,,-8,left,285,Bold Italic 10,1,,,,
65 SX 2018,,Front Number Plate,10900,User Flag,,95.08107254,78.59755453,0.5,0,3,,,,,,,,,,,,,,,,,,,
65 SX 2018,,Right Shroud,10902,Background,,0,0,1,0,2,KTM Orange,,,,,,,,,,,,,,,,,,
65 SX 2018,,Left Shroud,10905,Background,,0,0,1,0,2,KTM Orange,,,,,,,,,,,,,,,,,,
65 SX 2018,,Right Side Plate,10903,Background,,0,0,1,0,1,Dark Navy Blue,,,,,,,,,,,,,,,,,,
65 SX 2018,,Right Side Plate,10903,User Number,,394.8707826,300.5574827,,14,6,White,,,,,,,,,,-8,left,318,Bold Italic 10,1,,,,
65 SX 2018,,Left Side Plate,10906,Background,,0,0,1,0,1,Dark Navy Blue,,,,,,,,,,,,,,,,,,
65 SX 2018,,Rear Fender,10909,Background,,0,0,1,0,1,Dark Navy Blue,,,,,,,,,,,,,,,,,,
65 SX 2018,,Right Swing Arm,10907,Background,,0,0,1,0,4,Aluminium,,,,,,,,,,,,,,,,,,
65 SX 2018,,Left Swing Arm,10908,Background,,0,0,1,0,4,Aluminium,,,,,,,,,,,,,,,,,,
65 SX 2018,,Rear Fender,10909,Designer Added Icon 1,,109.8960472,506.2717648,8.4815568,83,11,KTM Orange,6117,,,,,,,,,,,,,,,,,
65 SX 2018,,Rear Fender,10909,Designer Added Icon 2,,633.8401742,493.6841538,8.4815568,97,12,KTM Orange,6117,,,,,,,,,,,,,,,,,
65 SX 2018,,Rear Fender,10909,Designer Added Icon 3,,668.540807,195.5256172,8.999996862,-84,13,White,6985,,,,,,,,,,,,,,,,,
65 SX 2018,,Rear Fender,10909,Designer Added Icon 4,,76.14459299,195.5256172,9,84,14,White,6986,,,,,,,,,,,,,,,,,
65 SX 2018,,Front Fender,10899,Designer Added Icon 1,,382.3154869,554.9680344,7.6,180,6,Dark Navy Blue,8397,,,,,,,,,,,,,,,,,
65 SX 2018,,Front Fender,10899,Designer Added Icon 2,,384.8739926,1105.046764,1.5,0,7,Dark Navy Blue,6115,,,,,,,,,,,,,,,,,
