type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
"CR85R 2004,2006-2007",,Right Lower Fork Cover,105,Background,,0,0,1,0,3,Orange,,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Lower Fork Cover,105,Designer Added Icon 1,,355.897415,570.231995,7.345,94,8,White,7124,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Lower Fork Cover,105,Designer Added Icon 2,,186.643221,735.798905,2.1,-1,9,,119,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Lower Fork Cover,105,Designer Added Icon 3,,237.265992,117.994471,1,0,11,,456,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Lower Fork Cover,104,Background,,0,0,1,0,3,Orange,,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Lower Fork Cover,104,Designer Added Icon 1,,121.546777,625.055469,7.345,-101,8,White,7125,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Lower Fork Cover,104,Designer Added Icon 2,,262.93216,754.920562,2.1,0,9,,119,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Lower Fork Cover,104,Designer Added Icon 3,,218.945597,126.541079,1,0,10,,456,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Fender,3130,Background,,0,0,1,0,3,Honda Red,,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Fender,3130,Designer Added Icon 1,,40.284382,124.959191,7,81,8,Orange,6986,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Fender,3130,Designer Added Icon 2,,873.673516,130.388436,6.975,-81,9,Orange,6985,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Fender,3130,Designer Added Icon 3,,646.642861,757.106584,4.7,-10,11,White,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Fender,3130,Designer Added Icon 4,,270.667633,754.391961,4.7,10,12,White,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Fender,3130,Designer Added Icon 5,,209.228955,665.807058,5.4,9,13,White,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Fender,3130,Designer Added Icon 6,,700.575643,686.166727,5.4,-9,14,White,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Fender,3130,Designer Added Icon 7,,462.048525,856.190308,2.8,0,16,,112,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Fender,3130,Designer Added Icon 8,,460.691214,974.276391,1.5,0,17,,157,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 1,,193.716367,375.687164,2.2,-8,21,,251,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 2,,268.044464,747.327647,4.6,-8,7,Orange,6111,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 3,,184.731652,156.786836,2,0,5,,6748,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 4,,199.433913,747.327647,5,91,28,White,7124,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 5,,303.166531,167.405135,3,-90,3,Honda Red,7497,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 6,,304.380309,590.900517,3,-90,4,Honda Red,7497,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 7,,63.029604,456.549599,3.7,57,20,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 8,,-6.817546,509.22129,3.7,51,22,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 9,,-37.458666,565.160149,3.7,44,23,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 10,,-65.64941,627.633347,3.7,37,24,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 11,,-77.504309,688.472961,3.7,30,25,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 12,,-79.5577,747.67899,3.7,23,26,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Upper Fork Cover,121,Designer Added Icon 13,,-75.893545,808.518603,3.7,16,27,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 1,,196.563729,385.885657,2.2,8,19,,251,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 2,,238.220135,776.312362,4.6,8,6,Orange,6111,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 3,,183.91486,161.68759,2,0,5,,6748,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 4,,177.380522,757.129154,5,-91,26,White,7125,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 5,,95.701295,200.076826,3,90,3,Honda Red,7497,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 6,,96.09828,624.389,3,90,4,Honda Red,7497,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 7,,326.853507,466.351106,3.7,-56,18,Honda Red,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 8,,375.441236,519.022797,3.7,-49,20,Honda Red,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 9,,403.609159,574.961657,3.7,-42,21,Honda Red,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 10,,419.525198,632.534101,3.7,-35,22,Honda Red,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 11,,428.906898,692.556922,3.7,-28,23,Honda Red,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 12,,430.120676,752.579743,3.7,-21,24,Honda Red,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Upper Fork Cover,121,Designer Added Icon 13,,421.532947,808.518603,3.7,-14,25,Honda Red,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Number Plate,109,Background,,0,0,1,0,2,Black,,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Number Plate,109,User Number,,363.957905,250.544287,,0,18,Very Dark Ash Grey,,Orange,,,,10,,,,-18,left,342,Bold Italic 02,1,,,,
"CR85R 2004,2006-2007",,Front Number Plate,109,Designer Added Icon 1,,363.420041,596.354981,2.3,0,11,Honda Red,6987,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Number Plate,109,Designer Added Icon 2,,231.813169,657.238882,3.4,19,12,Honda Red,7487,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Number Plate,109,Designer Added Icon 3,,509.084029,656.788721,3.4,-19,13,Honda Red,7487,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Number Plate,109,Designer Added Icon 4,,369.632292,663.585815,0.6,0,14,Honda Red,6111,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Number Plate,109,Designer Added Icon 5,,363.472537,591.371296,4.8,0,3,Orange,6987,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Number Plate,109,Designer Added Icon 6,,359.65854,620.063987,1.4,0,16,,6749,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Front Number Plate,109,Designer Added Icon 7,,219.119303,143.137287,1.2,0,17,,6102,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Background,,0,0,1,0,2,Orange,,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 1,,718.220948,132.86128,11.948,3,56,White,7124,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 2,,1136.736239,934.346728,1,0,57,White,6111,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 3,,1269.743839,823.124856,2.2,-38,58,White,7486,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 4,,1087.431698,111.075553,6.686,20,11,Black,6115,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 5,,133.953665,387.917814,1.1,138,10,Honda Red,7150,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 6,,1258.785173,336.320038,3.1,-83,62,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 7,,1235.213718,805.793994,2.6,-32,72,,311,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 8,,393.596667,351.733569,4.1,-22,66,,112,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 9,,601.134387,383.838852,1.2,-12,8,Black,7185,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 10,,374.611681,462.316331,1.2,-12,6,Black,7185,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 11,,596.416315,310.323745,1.2,146,7,Black,7185,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 12,,7.055055,445.624579,5.1,85,5,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 13,,43.746807,529.327637,3,18,4,Honda Red,7488,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 14,,1136.473033,591.244968,4,0,68,Black,76,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 15,,1138.766267,457.090751,1.4,-137,69,Black,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 16,,1142.713626,739.666098,2.4,40,3,Black,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Shroud,111,Designer Added Icon 17,,1031.999261,482.184727,1.1,45,71,Black,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Background,,0,0,1,0,2,Orange,,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 1,,936.246333,38.757325,14.448,-5,12,White,7125,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 2,,492.334647,1036.907525,1.7,0,13,White,6111,,,,,,,,,,,,,,,1,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 3,,260.524782,879.66816,2.7,38,14,White,7486,,,,,,,,,,,,,,,1,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 4,,437.423099,83.704603,7.986,-20,11,Black,6115,,,,,,,,,,,,,,,1,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 5,,269.594593,338.154274,3.1,81,15,Honda Red,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 6,,1355.06606,386.878679,1,-137,10,Honda Red,7151,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 7,,385.991783,886.30383,2.8,30,16,,311,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 8,,1076.254187,348.98192,4.086,21,17,,112,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 9,,1030.236694,422.068527,1.3,0,9,Black,7185,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 10,,801.200846,324.317882,1.3,116,8,Black,7185,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 11,,1245.134314,470.491097,1.6,-165,7,Black,7185,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 12,,1259.720491,466.128894,1.3,-61,6,Black,7185,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 13,,1422.135174,586.586451,3,-20,4,Honda Red,7488,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 14,,1388.298782,552.750059,5.1,-132,5,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 15,,365.086277,620.422843,4,45,18,Black,76,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 16,,279.818568,506.732565,1.3,140,19,Black,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Left Shroud,110,Designer Added Icon 17,,569.156251,850.208476,3.7,-41,3,Black,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,Background,,0,0,1,0,1,Black,,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,User Number,,467.18448700000005,375.856126,,18,28,Very Dark Ash Grey,,Orange,,,,10,,,,-18,left,484,Bold Italic 02,1,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,Designer Added Icon 1,,668.77627,121.72029,7,31,5,Orange,7486,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,Designer Added Icon 2,,546.527825,641.276183,7.5,-41,4,White,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,Designer Added Icon 3,,821.869336,723.38628,4.3,-45,7,White,7339,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,Designer Added Icon 4,,461.742613,179.886889,6,96,3,Dark Platinum,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,Designer Added Icon 5,,-79.220011,-43.624127,5.9,94,2,Dark Platinum,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,Designer Added Icon 6,,998.340882,484.804637,6,-84,6,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,Designer Added Icon 7,,887.219566,228.75976,6,-99,8,Honda Red,7340,,,,,,,,,,,,,,,,,
"CR85R 2004,2006-2007",,Right Side Plate,113,Designer Added Icon 8,,687.369539,200.451907,3,130,9,Honda Red,7339,,,,,,,,,,,,,,,,,
