type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
TRX450R 2005,,Right Tank,564,Background,,0,0,1,0,7,Sky Blue,,Black,,,,20,,,,,,,,,,,,
TRX450R 2005,X,Right Tank,564,Target Logo,,,,,,,,,,,,,,,,,,,,,,,,,
TRX450R 2005,,Right Tank,564,Designer Added Icon 1,,358.740004,794.970863,7.5,-77,10,KTM Orange,7549,Black,,,,1,,,,,,,,,,,,
TRX450R 2005,,Right Tank,564,Designer Added Icon 2,,841.742231,93.31561,9.8,-44,11,KTM Orange,7489,Black,,,,1,,,,,,,,,,,,
TRX450R 2005,,Right Tank,564,Designer Added Icon 3,,738.20924,61.745506,1,21,13,,66,,,,,,,,,,,,,,,,,
TRX450R 2005,,Right Tank,564,Designer Added Icon 4,,731.69424,61.745506,1,21,12,,66,,,,,,,,,,,,,,,,,
TRX450R 2005,,Right Tank,564,Designer Added Icon 5,,731.69424,61.745506,1,21,10,,66,,,,,,,,,,,,,,,,,
TRX450R 2005,,Right Tank,564,Designer Added Text 1,,699.384397,364.65587,,-4,14,Dark Red,,,,,,,,,,1,left,150,Bold 02,1,Motocal,,,
TRX450R 2005,,Left Tank,565,Background,,0,0,1,0,7,Sky Blue,,Black,,,,20,,,,,,,,,,,,
TRX450R 2005,X,Left Tank,565,Target Logo,,,,,,,,,,,,,,,,,,,,,,,,,
TRX450R 2005,,Left Tank,565,Designer Added Icon 1,,823.42873,806.65528,7.3,77,10,KTM Orange,7549,Black,,,,1,,,,,,,,,,1,,
TRX450R 2005,,Left Tank,565,Designer Added Icon 2,,331.894769,93.31561,9.8,44,11,KTM Orange,7489,Black,,,,1,,,,,,,,,,1,,
TRX450R 2005,,Left Tank,565,Designer Added Icon 3,,435.42776,61.745506,1,-21,13,,66,,,,,,,,,,,,,,,,,
TRX450R 2005,,Left Tank,565,Designer Added Icon 4,,436.592964,27.070554,6.4,44,11,White,7490,,,,,,,,,,,,,,,,,
TRX450R 2005,,Left Tank,565,Designer Added Icon 5,,445.98206,61.264938,1,-21,12,,66,,,,,,,,,,,,,,,,,
TRX450R 2005,,Left Tank,565,Designer Added Text 1,,474.252603,364.65587,,4,14,Dark Red,,,,,,,,,,1,left,150,Bold 02,1,Motocal,,,
TRX450R 2005,,Front Plate,1386,Background,,0,0,1,0,3,Dark Red,,,,,,,,,,,,,,,,,,
TRX450R 2005,,Front Plate,1386,Corporate Logo,,345.291786,54.357823,0.5,0,11,,,,,,,,,,,,,,,,,,,
TRX450R 2005,,Front Plate,1386,User Name,,349.770195,135.678465,,0,15,White,,,,,,,,,,1,left,50,Bold 10,1,,,,
TRX450R 2005,,Front Plate,1386,User Number,,351.952741,261.390697,,0,16,White,,,,,,,,,,1,left,233,Bold 06,1,,,,
TRX450R 2005,,Front Plate,1386,User Flag,,596.980377,110.594475,0.5,0,13,,,,,,,,,,,,,,,,,,,
TRX450R 2005,,Front Plate,1386,Target Name,,340.438287,441.886369,,0,14,White,,,,,,,,,,1,left,50,Bold 10,1,,,,
TRX450R 2005,,Front Plate,1386,Designer Added Icon 1,,77.092045,275.72077,1,0,12,White,7124,,,,,,,,,,,,,,,,,
TRX450R 2005,,Front Plate,1386,Designer Added Icon 2,,346.6785,18.476737,10.886,180,5,Black,7551,,,,,,,,,,,,,,,,,
TRX450R 2005,X,Front Plate,1386,Designer Added Icon 3,,,,,,,,,,,,,,,,,,,,,,,,,
TRX450R 2005,X,Front Plate,1386,Designer Added Icon 4,,,,,,,,,,,,,,,,,,,,,,,,,
TRX450R 2005,X,Front Plate,1386,Designer Added Icon 5,,,,,,,,,,,,,,,,,,,,,,,,,
TRX450R 2005,X,Front Plate,1386,Designer Added Icon 6,,,,,,,,,,,,,,,,,,,,,,,,,
TRX450R 2005,X,Front Plate,1386,Designer Added Icon 7,,,,,,,,,,,,,,,,,,,,,,,,,
TRX450R 2005,,Right Front Fender,294,Background,,0,0,1,0,6,Sky Blue,,Black,,,,20,,,,,,,,,,,,
