type,delete,position,shape,feature,placement,x,y,scale,angle,z_index,fill,icon,b1f,b2f,b3f,b4f,b1w,b2w,b3w,b4w,spacing,alignment,font_size,font_family,height,text,flipX,flipY,Notes
Classic Road,,Right Side Plate,*,Background,,0,0,1,0,3,White,,,,,,,,,,,,,,,,,,
Classic Road,,Right Side Plate,*,Corporate Logo,,0.437,0.222,1.2,0,9,,,,,,,,,,,,,,,,,,,
Classic Road,,Right Side Plate,*,User Name,,0.505,0.813,,0,7,Black,,,,,,,,,,1,left,65,Bold 02,1,,,,
Classic Road,,Right Side Plate,*,User Number,,0.496,0.467,,0,4,Black,,,,,,,,,,1,left,195,Bold 01,1,,,,
Classic Road,,Right Side Plate,*,User Flag,,0.706,0.18,1,0,5,,,,,,,,,,,,,,,,,,,
Classic Road,,Right Side Plate,*,Target Name,,0.429,0.134,,0,8,Black,,,,,,,,,,1,left,55,Bold 02,1,,,,
Classic Road,,Right Side Plate,*,Target Logo,,0.517,0.93,1,0,10,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,Background,,0,0,1,0,3,White,,,,,,,,,,,,,,,,,,
Classic Road,,Right Side Plate,*,User Letter,,0.853,0.547,,0,11,Black,,,,,,,,,,1,left,85,Bold 01,1,,,,
Classic Road,,Right Side Plate,*,User State,,0.871,0.435,,0,12,Black,,,,,,,,,,1,left,60,Bold 01,1,,,,
Classic Road,,Right Side Plate,*,Regulatory Body Logo,,0.19,0.755,1,0,13,,,,,,,,,,,,,,,,,,,
Classic Road,,Right Side Plate,*,Governing Body Logo 2,,0.816,0.76,1,0,14,,,,,,,,,,,,,,,,,,,
Classic Road,,Right Side Plate,*,Class Logo,,0.836,0.305,0.884,0,15,,,,,,,,,,,,,,,,,,,
Classic Road,,Right Side Plate,*,Governing Body Logo,,0.187,0.31,0.8,0,16,,,,,,,,,,,,,,,,,,,
Classic Road,,Right Side Plate,*,Series Sponsor,,0.507,0.715,1,0,17,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,Corporate Logo,,0.563,0.222,1.2,0,9,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,User Name,,0.495,0.813,,0,7,Black,,,,,,,,,,1,left,65,Bold 02,1,,,,
Classic Road,,Left Side Plate,*,User Number,,0.504,0.467,,0,4,Black,,,,,,,,,,1,left,195,Bold 01,1,,,,
Classic Road,,Left Side Plate,*,User Flag,,0.294,0.18,1,0,5,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,Target Name,,0.571,0.134,,0,8,Black,,,,,,,,,,1,left,55,Bold 02,1,,,,
Classic Road,,Left Side Plate,*,Target Logo,,0.483,0.93,1,0,10,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,User Letter,,0.872,0.55,,0,11,Black,,,,,,,,,,1,left,85,Bold 01,1,,,,
Classic Road,,Left Side Plate,*,Regulatory Body Logo,,0.81,0.755,1,0,13,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,Governing Body Logo 2,,0.184,0.76,1,0,14,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,Class Logo,,0.164,0.305,0.884,0,15,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,Governing Body Logo,,0.813,0.31,0.8,0,16,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,Series Sponsor,,0.493,0.715,1,0,17,,,,,,,,,,,,,,,,,,,
Classic Road,,Left Side Plate,*,User State,,0.89,0.438,,0,18,Black,,,,,,,,,,1,left,61,Bold 01,1,,,,
